"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2013 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2013 inflation-adjusted dollars)",
"1500000US170311613004","Block Group 4, Census Tract 1613, Cook County, Illinois","46000","16665",
"1500000US170311701001","Block Group 1, Census Tract 1701, Cook County, Illinois","33514","11015",
"1500000US170311702001","Block Group 1, Census Tract 1702, Cook County, Illinois","68068","20604",
"1500000US170311702002","Block Group 2, Census Tract 1702, Cook County, Illinois","51442","30513",
"1500000US170311702003","Block Group 3, Census Tract 1702, Cook County, Illinois","66050","11211",
"1500000US170311703001","Block Group 1, Census Tract 1703, Cook County, Illinois","51786","21327",
"1500000US170311703002","Block Group 2, Census Tract 1703, Cook County, Illinois","82059","4893",
"1500000US170311703003","Block Group 3, Census Tract 1703, Cook County, Illinois","38750","8244",
"1500000US170311703004","Block Group 4, Census Tract 1703, Cook County, Illinois","75978","19127",
"1500000US170311703005","Block Group 5, Census Tract 1703, Cook County, Illinois","60156","19548",
"1500000US170311704001","Block Group 1, Census Tract 1704, Cook County, Illinois","51667","21242",
"1500000US170311704002","Block Group 2, Census Tract 1704, Cook County, Illinois","61875","32151",
"1500000US170311704003","Block Group 3, Census Tract 1704, Cook County, Illinois","50060","27748",
"1500000US170311704004","Block Group 4, Census Tract 1704, Cook County, Illinois","61174","28681",
"1500000US170311705001","Block Group 1, Census Tract 1705, Cook County, Illinois","86114","11577",
"1500000US170311705002","Block Group 2, Census Tract 1705, Cook County, Illinois","79671","21101",
"1500000US170311705003","Block Group 3, Census Tract 1705, Cook County, Illinois","70457","5374",
"1500000US170311705004","Block Group 4, Census Tract 1705, Cook County, Illinois","52292","25646",
"1500000US170311706001","Block Group 1, Census Tract 1706, Cook County, Illinois","80069","28880",
"1500000US170311706002","Block Group 2, Census Tract 1706, Cook County, Illinois","47396","29982",
"1500000US170311707001","Block Group 1, Census Tract 1707, Cook County, Illinois","61058","31565",
"1500000US170311707002","Block Group 2, Census Tract 1707, Cook County, Illinois","49543","11471",
"1500000US170311707003","Block Group 3, Census Tract 1707, Cook County, Illinois","43417","18732",
"1500000US170311708001","Block Group 1, Census Tract 1708, Cook County, Illinois","59609","29996",
"1500000US170311708002","Block Group 2, Census Tract 1708, Cook County, Illinois","48750","17245",
"1500000US170311708003","Block Group 3, Census Tract 1708, Cook County, Illinois","56938","3564",
"1500000US170311709001","Block Group 1, Census Tract 1709, Cook County, Illinois","61227","8968",
"1500000US170311710001","Block Group 1, Census Tract 1710, Cook County, Illinois","74046","16752",
"1500000US170311710002","Block Group 2, Census Tract 1710, Cook County, Illinois","57275","14175",
"1500000US170311710003","Block Group 3, Census Tract 1710, Cook County, Illinois","46250","22435",
"1500000US170311710004","Block Group 4, Census Tract 1710, Cook County, Illinois","60083","41944",
"1500000US170311710005","Block Group 5, Census Tract 1710, Cook County, Illinois","46821","7581",
"1500000US170311710006","Block Group 6, Census Tract 1710, Cook County, Illinois","41899","27969",
"1500000US170311711001","Block Group 1, Census Tract 1711, Cook County, Illinois","62031","8829",
"1500000US170311711002","Block Group 2, Census Tract 1711, Cook County, Illinois","65682","10273",
"1500000US170311711003","Block Group 3, Census Tract 1711, Cook County, Illinois","63636","12858",
"1500000US170311801001","Block Group 1, Census Tract 1801, Cook County, Illinois","70125","27354",
"1500000US170311801002","Block Group 2, Census Tract 1801, Cook County, Illinois","51406","31080",
"1500000US170311801003","Block Group 3, Census Tract 1801, Cook County, Illinois","51806","15080",
"1500000US170311801004","Block Group 4, Census Tract 1801, Cook County, Illinois","34194","28091",
"1500000US170311801005","Block Group 5, Census Tract 1801, Cook County, Illinois","43257","12958",
"1500000US170311901001","Block Group 1, Census Tract 1901, Cook County, Illinois","34432","9073",
"1500000US170311902001","Block Group 1, Census Tract 1902, Cook County, Illinois","32778","10804",
"1500000US170311902002","Block Group 2, Census Tract 1902, Cook County, Illinois","53981","11630",
"1500000US170311902003","Block Group 3, Census Tract 1902, Cook County, Illinois","48142","20220",
"1500000US170311902004","Block Group 4, Census Tract 1902, Cook County, Illinois","40679","6879",
"1500000US170311903001","Block Group 1, Census Tract 1903, Cook County, Illinois","42286","18278",
"1500000US170311903002","Block Group 2, Census Tract 1903, Cook County, Illinois","48250","7636",
"1500000US170311903003","Block Group 3, Census Tract 1903, Cook County, Illinois","40750","12958",
"1500000US170311903004","Block Group 4, Census Tract 1903, Cook County, Illinois","33750","6059",
"1500000US170311904011","Block Group 1, Census Tract 1904.01, Cook County, Illinois","58906","6318",
"1500000US170311904012","Block Group 2, Census Tract 1904.01, Cook County, Illinois","43110","7948",
"1500000US170311904021","Block Group 1, Census Tract 1904.02, Cook County, Illinois","39097","19018",
"1500000US170311904022","Block Group 2, Census Tract 1904.02, Cook County, Illinois","34357","11526",
"1500000US170311906011","Block Group 1, Census Tract 1906.01, Cook County, Illinois","58464","19211",
"1500000US170311906012","Block Group 2, Census Tract 1906.01, Cook County, Illinois","45781","38572",
"1500000US170311906013","Block Group 3, Census Tract 1906.01, Cook County, Illinois","59432","16746",
"1500000US170311906021","Block Group 1, Census Tract 1906.02, Cook County, Illinois","44573","11061",
"1500000US170311906022","Block Group 2, Census Tract 1906.02, Cook County, Illinois","56157","23488",
"1500000US170311906023","Block Group 3, Census Tract 1906.02, Cook County, Illinois","38421","18872",
"1500000US170311907011","Block Group 1, Census Tract 1907.01, Cook County, Illinois","52546","20781",
"1500000US170311907012","Block Group 2, Census Tract 1907.01, Cook County, Illinois","30284","13748",
"1500000US170311907021","Block Group 1, Census Tract 1907.02, Cook County, Illinois","33393","7680",
"1500000US170311907022","Block Group 2, Census Tract 1907.02, Cook County, Illinois","53831","12499",
"1500000US170311907023","Block Group 3, Census Tract 1907.02, Cook County, Illinois","42618","4724",
"1500000US170311908001","Block Group 1, Census Tract 1908, Cook County, Illinois","33672","13225",
"1500000US170311908002","Block Group 2, Census Tract 1908, Cook County, Illinois","50966","20802",
"1500000US170311908003","Block Group 3, Census Tract 1908, Cook County, Illinois","33074","14994",
"1500000US170311908004","Block Group 4, Census Tract 1908, Cook County, Illinois","38672","7737",
"1500000US170311908005","Block Group 5, Census Tract 1908, Cook County, Illinois","42500","22193",
"1500000US170311909001","Block Group 1, Census Tract 1909, Cook County, Illinois","42019","14133",
"1500000US170311910001","Block Group 1, Census Tract 1910, Cook County, Illinois","37100","29003",
"1500000US170311910002","Block Group 2, Census Tract 1910, Cook County, Illinois","43750","5241",
"1500000US170311911001","Block Group 1, Census Tract 1911, Cook County, Illinois","50352","17051",
"1500000US170311911002","Block Group 2, Census Tract 1911, Cook County, Illinois","65132","22981",
"1500000US170311911003","Block Group 3, Census Tract 1911, Cook County, Illinois","38261","17674",
"1500000US170311911004","Block Group 4, Census Tract 1911, Cook County, Illinois","26685","23890",
"1500000US170311911005","Block Group 5, Census Tract 1911, Cook County, Illinois","34583","9942",
"1500000US170311911006","Block Group 6, Census Tract 1911, Cook County, Illinois","52277","14204",
"1500000US170311912001","Block Group 1, Census Tract 1912, Cook County, Illinois","33125","9222",
"1500000US170311912002","Block Group 2, Census Tract 1912, Cook County, Illinois","37803","10443",
"1500000US170311913011","Block Group 1, Census Tract 1913.01, Cook County, Illinois","47240","12344",
"1500000US170311913012","Block Group 2, Census Tract 1913.01, Cook County, Illinois","37963","5872",
"1500000US170311913013","Block Group 3, Census Tract 1913.01, Cook County, Illinois","38750","17618",
"1500000US170311913021","Block Group 1, Census Tract 1913.02, Cook County, Illinois","39697","14376",
"1500000US170311913022","Block Group 2, Census Tract 1913.02, Cook County, Illinois","35930","7418",
"1500000US170312001001","Block Group 1, Census Tract 2001, Cook County, Illinois","41875","21054",
"1500000US170312001002","Block Group 2, Census Tract 2001, Cook County, Illinois","51250","12532",
"1500000US170312001003","Block Group 3, Census Tract 2001, Cook County, Illinois","43790","26072",
"1500000US170312002001","Block Group 1, Census Tract 2002, Cook County, Illinois","32296","12169",
"1500000US170312002002","Block Group 2, Census Tract 2002, Cook County, Illinois","46389","13370",
"1500000US170312002003","Block Group 3, Census Tract 2002, Cook County, Illinois","36463","7259",
"1500000US170312002004","Block Group 4, Census Tract 2002, Cook County, Illinois","41458","28343",
"1500000US170312003001","Block Group 1, Census Tract 2003, Cook County, Illinois","51750","19857",
"1500000US170312003002","Block Group 2, Census Tract 2003, Cook County, Illinois","38250","14869",
"1500000US170312004011","Block Group 1, Census Tract 2004.01, Cook County, Illinois","37393","24410",
"1500000US170312004012","Block Group 2, Census Tract 2004.01, Cook County, Illinois","37669","6294",
"1500000US170312004021","Block Group 1, Census Tract 2004.02, Cook County, Illinois","40125","19960",
"1500000US170312004022","Block Group 2, Census Tract 2004.02, Cook County, Illinois","32470","3622",
"1500000US170312004023","Block Group 3, Census Tract 2004.02, Cook County, Illinois","40521","25324",
"1500000US170312101001","Block Group 1, Census Tract 2101, Cook County, Illinois","62188","18662",
"1500000US170312101002","Block Group 2, Census Tract 2101, Cook County, Illinois","62431","21581",
"1500000US170312101003","Block Group 3, Census Tract 2101, Cook County, Illinois","55781","8978",
"1500000US170312104001","Block Group 1, Census Tract 2104, Cook County, Illinois","33620","6056",
"1500000US170312104002","Block Group 2, Census Tract 2104, Cook County, Illinois","38264","19255",
"1500000US170312105011","Block Group 1, Census Tract 2105.01, Cook County, Illinois","42803","13250",
"1500000US170312105012","Block Group 2, Census Tract 2105.01, Cook County, Illinois","39396","6844",
"1500000US170312105021","Block Group 1, Census Tract 2105.02, Cook County, Illinois","44014","6662",
"1500000US170312105022","Block Group 2, Census Tract 2105.02, Cook County, Illinois","29922","8838",
"1500000US170312105023","Block Group 3, Census Tract 2105.02, Cook County, Illinois","38529","5463",
"1500000US170312106011","Block Group 1, Census Tract 2106.01, Cook County, Illinois","61272","4555",
"1500000US170312106012","Block Group 2, Census Tract 2106.01, Cook County, Illinois","48750","8515",
"1500000US170312106013","Block Group 3, Census Tract 2106.01, Cook County, Illinois","43449","9181",
"1500000US170312106021","Block Group 1, Census Tract 2106.02, Cook County, Illinois","38750","23103",
"1500000US170312106022","Block Group 2, Census Tract 2106.02, Cook County, Illinois","46216","10076",
"1500000US170312106023","Block Group 3, Census Tract 2106.02, Cook County, Illinois","32539","7236",
"1500000US170312107001","Block Group 1, Census Tract 2107, Cook County, Illinois","47339","15165",
"1500000US170312107002","Block Group 2, Census Tract 2107, Cook County, Illinois","43277","6459",
"1500000US170312107003","Block Group 3, Census Tract 2107, Cook County, Illinois","39688","14044",
"1500000US170312108001","Block Group 1, Census Tract 2108, Cook County, Illinois","41895","8176",
"1500000US170312109001","Block Group 1, Census Tract 2109, Cook County, Illinois","49861","12176",
"1500000US170312109002","Block Group 2, Census Tract 2109, Cook County, Illinois","87857","26886",
"1500000US170312203001","Block Group 1, Census Tract 2203, Cook County, Illinois","75750","15397",
"1500000US170312203002","Block Group 2, Census Tract 2203, Cook County, Illinois","75250","67715",
"1500000US170312204001","Block Group 1, Census Tract 2204, Cook County, Illinois","83889","29243",
"1500000US170312204002","Block Group 2, Census Tract 2204, Cook County, Illinois","65577","19488",
"1500000US170312205001","Block Group 1, Census Tract 2205, Cook County, Illinois","47622","9270",
"1500000US170312205002","Block Group 2, Census Tract 2205, Cook County, Illinois","70234","19564",
"1500000US170312205003","Block Group 3, Census Tract 2205, Cook County, Illinois","60292","21221",
"1500000US170312206011","Block Group 1, Census Tract 2206.01, Cook County, Illinois","31528","8041",
"1500000US170312206012","Block Group 2, Census Tract 2206.01, Cook County, Illinois","63565","26997",
"1500000US170312206021","Block Group 1, Census Tract 2206.02, Cook County, Illinois","34750","61839",
"1500000US170312206022","Block Group 2, Census Tract 2206.02, Cook County, Illinois","131875","29001",
"1500000US170312206023","Block Group 3, Census Tract 2206.02, Cook County, Illinois","29764","7507",
"1500000US170312206024","Block Group 4, Census Tract 2206.02, Cook County, Illinois","41892","9279",
"1500000US170312206025","Block Group 5, Census Tract 2206.02, Cook County, Illinois","50805","7639",
"1500000US170312207011","Block Group 1, Census Tract 2207.01, Cook County, Illinois","51157","6591",
"1500000US170312207012","Block Group 2, Census Tract 2207.01, Cook County, Illinois","45858","18635",
"1500000US170312207013","Block Group 3, Census Tract 2207.01, Cook County, Illinois","38674","8906",
"1500000US170312207021","Block Group 1, Census Tract 2207.02, Cook County, Illinois","45727","6801",
"1500000US170312207022","Block Group 2, Census Tract 2207.02, Cook County, Illinois","21439","12476",
"1500000US170312207023","Block Group 3, Census Tract 2207.02, Cook County, Illinois","48043","28672",
"1500000US170312207024","Block Group 4, Census Tract 2207.02, Cook County, Illinois","45147","42168",
"1500000US170312209011","Block Group 1, Census Tract 2209.01, Cook County, Illinois","16320","3833",
"1500000US170312209012","Block Group 2, Census Tract 2209.01, Cook County, Illinois","48398","18633",
"1500000US170312209013","Block Group 3, Census Tract 2209.01, Cook County, Illinois","42188","10310",
"1500000US170312209021","Block Group 1, Census Tract 2209.02, Cook County, Illinois","31125","28881",
"1500000US170312209022","Block Group 2, Census Tract 2209.02, Cook County, Illinois","41923","16281",
"1500000US170312210001","Block Group 1, Census Tract 2210, Cook County, Illinois","50781","9888",
"1500000US170312210002","Block Group 2, Census Tract 2210, Cook County, Illinois","26049","3246",
"1500000US170312211001","Block Group 1, Census Tract 2211, Cook County, Illinois","50915","11825",
"1500000US170312211002","Block Group 2, Census Tract 2211, Cook County, Illinois","30938","16667",
"1500000US170312211003","Block Group 3, Census Tract 2211, Cook County, Illinois","38958","37141",
"1500000US170312212001","Block Group 1, Census Tract 2212, Cook County, Illinois","51635","15716",
"1500000US170312212002","Block Group 2, Census Tract 2212, Cook County, Illinois","46510","18074",
"1500000US170312213001","Block Group 1, Census Tract 2213, Cook County, Illinois","26979","16998",
"1500000US170312213002","Block Group 2, Census Tract 2213, Cook County, Illinois","44663","13497",
"1500000US170312213003","Block Group 3, Census Tract 2213, Cook County, Illinois","64107","23894",
"1500000US170312214001","Block Group 1, Census Tract 2214, Cook County, Illinois","58068","8459",
"1500000US170312214002","Block Group 2, Census Tract 2214, Cook County, Illinois","60688","24097",
"1500000US170312214003","Block Group 3, Census Tract 2214, Cook County, Illinois","37112","8828",
"1500000US170312215001","Block Group 1, Census Tract 2215, Cook County, Illinois","32073","14225",
"1500000US170312215002","Block Group 2, Census Tract 2215, Cook County, Illinois","43365","14966",
"1500000US170312216001","Block Group 1, Census Tract 2216, Cook County, Illinois","64028","13549",
"1500000US170312216002","Block Group 2, Census Tract 2216, Cook County, Illinois","76938","21441",
"1500000US170312222001","Block Group 1, Census Tract 2222, Cook County, Illinois","119286","13090",
"1500000US170312222002","Block Group 2, Census Tract 2222, Cook County, Illinois","121346","19889",
"1500000US170312225001","Block Group 1, Census Tract 2225, Cook County, Illinois","43966","16230",
"1500000US170312226001","Block Group 1, Census Tract 2226, Cook County, Illinois","37065","7603",
"1500000US170312227001","Block Group 1, Census Tract 2227, Cook County, Illinois","50455","13303",
"1500000US170312227002","Block Group 2, Census Tract 2227, Cook County, Illinois","35671","6248",
"1500000US170312228001","Block Group 1, Census Tract 2228, Cook County, Illinois","17917","14164",
"1500000US170312229001","Block Group 1, Census Tract 2229, Cook County, Illinois","31389","15213",
"1500000US170312301001","Block Group 1, Census Tract 2301, Cook County, Illinois","49250","20863",
"1500000US170312302001","Block Group 1, Census Tract 2302, Cook County, Illinois","55000","19150",
"1500000US170312303001","Block Group 1, Census Tract 2303, Cook County, Illinois","42105","11969",
"1500000US170312304001","Block Group 1, Census Tract 2304, Cook County, Illinois","49145","13329",
"1500000US170312304002","Block Group 2, Census Tract 2304, Cook County, Illinois","34750","23910",
"1500000US170312305001","Block Group 1, Census Tract 2305, Cook County, Illinois","27054","13419",
"1500000US170312305002","Block Group 2, Census Tract 2305, Cook County, Illinois","24878","2360",
"1500000US170312306001","Block Group 1, Census Tract 2306, Cook County, Illinois","40593","9803",
"1500000US170312306002","Block Group 2, Census Tract 2306, Cook County, Illinois","31176","13208",
"1500000US170312306003","Block Group 3, Census Tract 2306, Cook County, Illinois","36667","17930",
"1500000US170312306004","Block Group 4, Census Tract 2306, Cook County, Illinois","27426","6758",
"1500000US170312306005","Block Group 5, Census Tract 2306, Cook County, Illinois","17000","35658",
"1500000US170312306006","Block Group 6, Census Tract 2306, Cook County, Illinois","30526","12234",
"1500000US170312307001","Block Group 1, Census Tract 2307, Cook County, Illinois","47014","20701",
"1500000US170312307002","Block Group 2, Census Tract 2307, Cook County, Illinois","36033","13420",
"1500000US170312307003","Block Group 3, Census Tract 2307, Cook County, Illinois","28125","15852",
"1500000US170312307004","Block Group 4, Census Tract 2307, Cook County, Illinois","49313","21431",
"1500000US170312308001","Block Group 1, Census Tract 2308, Cook County, Illinois","61339","17946",
"1500000US170312309001","Block Group 1, Census Tract 2309, Cook County, Illinois","38229","16980",
"1500000US170312309002","Block Group 2, Census Tract 2309, Cook County, Illinois","28429","6671",
"1500000US170312309003","Block Group 3, Census Tract 2309, Cook County, Illinois","38548","4870",
"1500000US170312311001","Block Group 1, Census Tract 2311, Cook County, Illinois","26750","10401",
"1500000US170312312001","Block Group 1, Census Tract 2312, Cook County, Illinois","24196","22193",
"1500000US170312312002","Block Group 2, Census Tract 2312, Cook County, Illinois","17148","4805",
"1500000US170312312003","Block Group 3, Census Tract 2312, Cook County, Illinois","15455","15991",
"1500000US170312312004","Block Group 4, Census Tract 2312, Cook County, Illinois","26348","9183",
"1500000US170312312005","Block Group 5, Census Tract 2312, Cook County, Illinois","20938","15143",
"1500000US170312315001","Block Group 1, Census Tract 2315, Cook County, Illinois","18646","6206",
"1500000US170312315002","Block Group 2, Census Tract 2315, Cook County, Illinois","16686","5907",
"1500000US170312315003","Block Group 3, Census Tract 2315, Cook County, Illinois","51065","53254",
"1500000US170312315004","Block Group 4, Census Tract 2315, Cook County, Illinois","32889","10666",
"1500000US170312315005","Block Group 5, Census Tract 2315, Cook County, Illinois","27750","25141",
"1500000US170312315006","Block Group 6, Census Tract 2315, Cook County, Illinois","29856","10094",
"1500000US170312402001","Block Group 1, Census Tract 2402, Cook County, Illinois","96250","22690",
"1500000US170312403001","Block Group 1, Census Tract 2403, Cook County, Illinois","105875","21919",
"1500000US170312405001","Block Group 1, Census Tract 2405, Cook County, Illinois","108917","10186",
"1500000US170312406001","Block Group 1, Census Tract 2406, Cook County, Illinois","108156","43368",
"1500000US170312407001","Block Group 1, Census Tract 2407, Cook County, Illinois","55132","21581",
"1500000US170312408001","Block Group 1, Census Tract 2408, Cook County, Illinois","28292","8407",
"1500000US170312408002","Block Group 2, Census Tract 2408, Cook County, Illinois","34659","14003",
"1500000US170312409001","Block Group 1, Census Tract 2409, Cook County, Illinois","36339","14497",
"1500000US170312410001","Block Group 1, Census Tract 2410, Cook County, Illinois","33988","9139",
"1500000US170312410002","Block Group 2, Census Tract 2410, Cook County, Illinois","38047","4099",
"1500000US170312411001","Block Group 1, Census Tract 2411, Cook County, Illinois","53103","8722",
"1500000US170312411002","Block Group 2, Census Tract 2411, Cook County, Illinois","62228","12957",
"1500000US170312412001","Block Group 1, Census Tract 2412, Cook County, Illinois","109179","12513",
"1500000US170312412002","Block Group 2, Census Tract 2412, Cook County, Illinois","45000","20734",
"1500000US170312413001","Block Group 1, Census Tract 2413, Cook County, Illinois","86667","19051",
"1500000US170312414001","Block Group 1, Census Tract 2414, Cook County, Illinois","31845","16470",
"1500000US170312414002","Block Group 2, Census Tract 2414, Cook County, Illinois","90804","31979",
"1500000US170312414003","Block Group 3, Census Tract 2414, Cook County, Illinois","103167","67831",
"1500000US170312414004","Block Group 4, Census Tract 2414, Cook County, Illinois","123590","48857",
"1500000US170312415001","Block Group 1, Census Tract 2415, Cook County, Illinois","101806","37539",
"1500000US170312415002","Block Group 2, Census Tract 2415, Cook County, Illinois","59868","35519",
"1500000US170312415003","Block Group 3, Census Tract 2415, Cook County, Illinois","90486","35024",
"1500000US170312416001","Block Group 1, Census Tract 2416, Cook County, Illinois","64286","9548",
"1500000US170312416002","Block Group 2, Census Tract 2416, Cook County, Illinois","67269","14449",
"1500000US170312420001","Block Group 1, Census Tract 2420, Cook County, Illinois","58654","37470",
"1500000US170312420002","Block Group 2, Census Tract 2420, Cook County, Illinois","49063","50307",
"1500000US170312420003","Block Group 3, Census Tract 2420, Cook County, Illinois","50357","17269",
"1500000US170312421001","Block Group 1, Census Tract 2421, Cook County, Illinois","64821","35772",
"1500000US170312421002","Block Group 2, Census Tract 2421, Cook County, Illinois","86507","14272",
"1500000US170312421003","Block Group 3, Census Tract 2421, Cook County, Illinois","90139","18903",
"1500000US170312422001","Block Group 1, Census Tract 2422, Cook County, Illinois","73844","20308",
"1500000US170312422002","Block Group 2, Census Tract 2422, Cook County, Illinois","90202","10941",
"1500000US170312423001","Block Group 1, Census Tract 2423, Cook County, Illinois","70321","8314",
"1500000US170312423002","Block Group 2, Census Tract 2423, Cook County, Illinois","64451","15880",
"1500000US170312424001","Block Group 1, Census Tract 2424, Cook County, Illinois","75714","11991",
"1500000US170312424002","Block Group 2, Census Tract 2424, Cook County, Illinois","49949","12448",
"1500000US170312425001","Block Group 1, Census Tract 2425, Cook County, Illinois","43986","8140",
"1500000US170312425002","Block Group 2, Census Tract 2425, Cook County, Illinois","48333","18680",
"1500000US170312426001","Block Group 1, Census Tract 2426, Cook County, Illinois","29081","14177",
"1500000US170312426002","Block Group 2, Census Tract 2426, Cook County, Illinois","57500","39420",
"1500000US170312426003","Block Group 3, Census Tract 2426, Cook County, Illinois","50980","11017",
"1500000US170312426004","Block Group 4, Census Tract 2426, Cook County, Illinois","45951","14230",
"1500000US170312427001","Block Group 1, Census Tract 2427, Cook County, Illinois","23821","7378",
"1500000US170312428001","Block Group 1, Census Tract 2428, Cook County, Illinois","59185","14721",
"1500000US170312429001","Block Group 1, Census Tract 2429, Cook County, Illinois","51198","10788",
"1500000US170312429002","Block Group 2, Census Tract 2429, Cook County, Illinois","45781","30667",
"1500000US170312430001","Block Group 1, Census Tract 2430, Cook County, Illinois","63333","26186",
"1500000US170312430002","Block Group 2, Census Tract 2430, Cook County, Illinois","69550","29128",
"1500000US170312431001","Block Group 1, Census Tract 2431, Cook County, Illinois","70676","6501",
"1500000US170312431002","Block Group 2, Census Tract 2431, Cook County, Illinois","69375","129358",
"1500000US170312432001","Block Group 1, Census Tract 2432, Cook County, Illinois","88173","17512",
"1500000US170312432002","Block Group 2, Census Tract 2432, Cook County, Illinois","93935","27867",
"1500000US170312433001","Block Group 1, Census Tract 2433, Cook County, Illinois","52596","22226",
"1500000US170312433002","Block Group 2, Census Tract 2433, Cook County, Illinois","71250","20787",
"1500000US170312434001","Block Group 1, Census Tract 2434, Cook County, Illinois","36250","18582",
"1500000US170312434002","Block Group 2, Census Tract 2434, Cook County, Illinois","67321","48905",
"1500000US170312434003","Block Group 3, Census Tract 2434, Cook County, Illinois","79583","10572",
"1500000US170312435001","Block Group 1, Census Tract 2435, Cook County, Illinois","57600","33544",
"1500000US170312435002","Block Group 2, Census Tract 2435, Cook County, Illinois","106288","10133",
"1500000US170312502001","Block Group 1, Census Tract 2502, Cook County, Illinois","39356","7704",
"1500000US170312502002","Block Group 2, Census Tract 2502, Cook County, Illinois","42857","11764",
"1500000US170312503001","Block Group 1, Census Tract 2503, Cook County, Illinois","31709","4391",
"1500000US170312503002","Block Group 2, Census Tract 2503, Cook County, Illinois","28431","14132",
"1500000US170312503003","Block Group 3, Census Tract 2503, Cook County, Illinois","40556","8105",
"1500000US170312503004","Block Group 4, Census Tract 2503, Cook County, Illinois","45250","14794",
"1500000US170312504001","Block Group 1, Census Tract 2504, Cook County, Illinois","48462","27359",
"1500000US170312504002","Block Group 2, Census Tract 2504, Cook County, Illinois","31838","30805",
"1500000US170312504003","Block Group 3, Census Tract 2504, Cook County, Illinois","37344","16992",
"1500000US170312504004","Block Group 4, Census Tract 2504, Cook County, Illinois","44734","11726",
"1500000US170312504005","Block Group 5, Census Tract 2504, Cook County, Illinois","32021","6441",
"1500000US170312505001","Block Group 1, Census Tract 2505, Cook County, Illinois","80000","21928",
"1500000US170312505002","Block Group 2, Census Tract 2505, Cook County, Illinois","84375","29396",
"1500000US170312505003","Block Group 3, Census Tract 2505, Cook County, Illinois","69224","14813",
"1500000US170312505004","Block Group 4, Census Tract 2505, Cook County, Illinois","81250","32560",
"1500000US170312505005","Block Group 5, Census Tract 2505, Cook County, Illinois","88269","38353",
"1500000US170312505006","Block Group 6, Census Tract 2505, Cook County, Illinois","31818","33576",
"1500000US170312505007","Block Group 7, Census Tract 2505, Cook County, Illinois","38564","18772",
"1500000US170312506001","Block Group 1, Census Tract 2506, Cook County, Illinois","32434","28556",
"1500000US170312506002","Block Group 2, Census Tract 2506, Cook County, Illinois","37083","23429",
"1500000US170312506003","Block Group 3, Census Tract 2506, Cook County, Illinois","53523","31767",
"1500000US170312506004","Block Group 4, Census Tract 2506, Cook County, Illinois","64191","7903",
"1500000US170312507001","Block Group 1, Census Tract 2507, Cook County, Illinois","35385","17151",
"1500000US170312507002","Block Group 2, Census Tract 2507, Cook County, Illinois","15694","15856",
"1500000US170312507003","Block Group 3, Census Tract 2507, Cook County, Illinois","36538","14370",
"1500000US170312507004","Block Group 4, Census Tract 2507, Cook County, Illinois","24115","10457",
"1500000US170312507005","Block Group 5, Census Tract 2507, Cook County, Illinois","41053","32922",
"1500000US170312508001","Block Group 1, Census Tract 2508, Cook County, Illinois","31543","8924",
"1500000US170312508002","Block Group 2, Census Tract 2508, Cook County, Illinois","35308","8061",
"1500000US170312510001","Block Group 1, Census Tract 2510, Cook County, Illinois","30789","13273",
"1500000US170312511001","Block Group 1, Census Tract 2511, Cook County, Illinois","13484","3667",
"1500000US170312511002","Block Group 2, Census Tract 2511, Cook County, Illinois","32614","20394",
"1500000US170312511003","Block Group 3, Census Tract 2511, Cook County, Illinois","44833","31501",
"1500000US170312511004","Block Group 4, Census Tract 2511, Cook County, Illinois","33958","29806",
"1500000US170312512001","Block Group 1, Census Tract 2512, Cook County, Illinois","40739","18217",
"1500000US170312512002","Block Group 2, Census Tract 2512, Cook County, Illinois","32969","22467",
"1500000US170312512003","Block Group 3, Census Tract 2512, Cook County, Illinois","41620","7604",
"1500000US170312512004","Block Group 4, Census Tract 2512, Cook County, Illinois","41600","14596",
"1500000US170312513001","Block Group 1, Census Tract 2513, Cook County, Illinois","30515","4983",
"1500000US170312513002","Block Group 2, Census Tract 2513, Cook County, Illinois","28323","8439",
"1500000US170312513003","Block Group 3, Census Tract 2513, Cook County, Illinois","31250","19741",
"1500000US170312513004","Block Group 4, Census Tract 2513, Cook County, Illinois","28750","19416",
"1500000US170312513005","Block Group 5, Census Tract 2513, Cook County, Illinois","32292","11386",
"1500000US170312514001","Block Group 1, Census Tract 2514, Cook County, Illinois","30425","5345",
"1500000US170312514002","Block Group 2, Census Tract 2514, Cook County, Illinois","35729","17994",
"1500000US170312514003","Block Group 3, Census Tract 2514, Cook County, Illinois","35000","15985",
"1500000US170312514004","Block Group 4, Census Tract 2514, Cook County, Illinois","23661","5860",
"1500000US170312515001","Block Group 1, Census Tract 2515, Cook County, Illinois","38348","16193",
"1500000US170312515002","Block Group 2, Census Tract 2515, Cook County, Illinois","46027","18512",
"1500000US170312515003","Block Group 3, Census Tract 2515, Cook County, Illinois","20000","12409",
"1500000US170312515004","Block Group 4, Census Tract 2515, Cook County, Illinois","35707","20342",
"1500000US170312516001","Block Group 1, Census Tract 2516, Cook County, Illinois","33750","24618",
"1500000US170312516002","Block Group 2, Census Tract 2516, Cook County, Illinois","32361","12059",
"1500000US170312516003","Block Group 3, Census Tract 2516, Cook County, Illinois","27500","15808",
"1500000US170312517001","Block Group 1, Census Tract 2517, Cook County, Illinois","23281","4098",
